Date,Weekday,Person,Shift Start Time,Shift End Time,Activity,Activity Start Time,Activity End Time,Day Off
2024-03-19,Tuesday,Person 50,09:00:00,23:00:00,On Queue,20:00:00,23:00:00,
2024-03-20,Wednesday,Person 50,09:00:00,23:00:00,On Queue,09:00:00,10:45:00,
2024-03-20,Wednesday,Person 50,09:00:00,23:00:00,Break,10:45:00,11:00:00,
2024-03-20,Wednesday,Person 50,09:00:00,23:00:00,On Queue,11:00:00,14:00:00,
2024-03-20,Wednesday,Person 50,09:00:00,23:00:00,Split,14:00:00,20:00:00,
2024-03-20,Wednesday,Person 50,09:00:00,23:00:00,On Queue,20:00:00,23:00:00,
2024-03-21,Thursday,Person 50,09:00:00,23:00:00,On Queue,09:00:00,10:45:00,
2024-03-21,Thursday,Person 50,09:00:00,23:00:00,Break,10:45:00,11:00:00,
2024-03-21,Thursday,Person 50,09:00:00,23:00:00,On Queue,11:00:00,14:00:00,
2024-03-21,Thursday,Person 50,09:00:00,23:00:00,Split,14:00:00,20:00:00,
2024-03-21,Thursday,Person 50,09:00:00,23:00:00,On Queue,20:00:00,23:00:00,
2024-03-24,Sunday,Person 50,07:30:00,16:00:00,On Queue,07:30:00,09:00:00,
2024-03-24,Sunday,Person 50,07:30:00,16:00:00,Break,09:00:00,09:15:00,
2024-03-24,Sunday,Person 50,07:30:00,16:00:00,On Queue,09:15:00,11:00:00,
2024-03-24,Sunday,Person 50,07:30:00,16:00:00,Meal,11:00:00,11:30:00,
2024-03-24,Sunday,Person 50,07:30:00,16:00:00,On Queue,11:30:00,13:30:00,
2024-03-24,Sunday,Person 50,07:30:00,16:00:00,Break,13:30:00,13:45:00,
2024-03-24,Sunday,Person 50,07:30:00,16:00:00,On Queue,13:45:00,16:00:00,
2024-02-26,Monday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,17:45:00,
2024-02-26,Monday,Person 51,16:00:00,20:00:00,Break,17:45:00,18:00:00,
2024-02-26,Monday,Person 51,16:00:00,20:00:00,On Queue,18:00:00,20:00:00,
2024-02-27,Tuesday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,17:45:00,
2024-02-27,Tuesday,Person 51,16:00:00,20:00:00,Break,17:45:00,18:00:00,
2024-02-27,Tuesday,Person 51,16:00:00,20:00:00,On Queue,18:00:00,20:00:00,
2024-02-28,Wednesday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,17:30:00,
2024-02-28,Wednesday,Person 51,16:00:00,20:00:00,Break,17:30:00,17:45:00,
2024-02-28,Wednesday,Person 51,16:00:00,20:00:00,On Queue,17:45:00,20:00:00,
2024-02-29,Thursday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,18:00:00,
2024-02-29,Thursday,Person 51,16:00:00,20:00:00,Break,18:00:00,18:15:00,
2024-02-29,Thursday,Person 51,16:00:00,20:00:00,On Queue,18:15:00,20:00:00,
2024-03-01,Friday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,17:45:00,
2024-03-01,Friday,Person 51,16:00:00,20:00:00,Break,17:45:00,18:00:00,
2024-03-01,Friday,Person 51,16:00:00,20:00:00,On Queue,18:00:00,20:00:00,
2024-03-04,Monday,Person 51,,,,,,full day off - Absent
2024-03-05,Tuesday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,18:00:00,
2024-03-05,Tuesday,Person 51,16:00:00,20:00:00,Break,18:00:00,18:15:00,
2024-03-05,Tuesday,Person 51,16:00:00,20:00:00,On Queue,18:15:00,20:00:00,
2024-03-06,Wednesday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,18:00:00,
2024-03-06,Wednesday,Person 51,16:00:00,20:00:00,Break,18:00:00,18:15:00,
2024-03-06,Wednesday,Person 51,16:00:00,20:00:00,On Queue,18:15:00,20:00:00,
2024-03-07,Thursday,Person 51,16:00:00,20:00:00,On Queue,16:00:00,18:00:00,
